HATS_F11_YYYY,HATS_F11_MM,HATS_NH_F11,HATS_NH_F11_sd,HATS_SH_F11,HATS_SH_F11_sd,HATS_Global_F11,HATS_Global_F11_sd,HATS_alt_F11,HATS_alt_F11_sd,HATS_sum_F11,HATS_sum_F11_sd,HATS_brw_F11,HATS_brw_F11_sd,HATS_mhd_F11,HATS_mhd_F11_sd,HATS_thd_F11,HATS_thd_F11_sd,HATS_nwr_F11,HATS_nwr_F11_sd,HATS_kum_F11,HATS_kum_F11_sd,HATS_mlo_F11,HATS_mlo_F11_sd,HATS_smo_F11,HATS_smo_F11_sd,HATS_cgo_F11,HATS_cgo_F11_sd,HATS_psa_F11,HATS_psa_F11_sd,HATS_spo_F11,HATS_spo_F11_sd,HATS_F11_Programs
1977,2,147.894,10.102,nan,nan,nan,nan,nan,nan,nan,nan,152.185,3.460,nan,nan,nan,nan,153.722,12.930,nan,nan,142.188,8.340,nan,nan,nan,nan,nan,nan,133.774,3.500,100000
1977,3,146.323,4.196,nan,nan,nan,nan,nan,nan,nan,nan,149.912,0.530,nan,nan,nan,nan,152.000,3.270,nan,nan,140.899,5.210,nan,nan,nan,nan,nan,nan,135.166,1.772,100000
1977,4,145.207,6.494,nan,nan,nan,nan,nan,nan,nan,nan,148.377,1.140,nan,nan,nan,nan,150.542,2.053,nan,nan,140.156,9.070,nan,nan,nan,nan,nan,nan,136.608,2.326,100000
1977,5,144.583,10.811,nan,nan,nan,nan,nan,nan,nan,nan,147.838,5.440,nan,nan,nan,nan,149.393,12.890,nan,nan,139.939,9.830,nan,nan,nan,nan,nan,nan,138.179,2.874,100000
1977,6,144.931,5.564,nan,nan,nan,nan,nan,nan,nan,nan,148.250,3.250,nan,nan,nan,nan,149.303,1.397,nan,nan,140.627,7.690,nan,nan,nan,nan,nan,nan,139.381,3.377,100000
1977,7,145.662,3.903,nan,nan,nan,nan,nan,nan,nan,nan,147.942,1.384,nan,nan,nan,nan,149.354,4.100,nan,nan,142.147,4.120,nan,nan,nan,nan,nan,nan,140.059,3.820,100000
1977,8,146.496,5.714,136.783,4.922,141.639,7.541,nan,nan,nan,nan,148.237,2.120,nan,nan,nan,nan,149.531,8.500,nan,nan,143.636,2.620,135.966,5.060,nan,nan,nan,nan,140.677,4.201,100000
1977,9,147.674,1.768,136.669,5.273,142.171,5.561,nan,nan,nan,nan,150.674,2.370,nan,nan,nan,nan,150.534,2.072,nan,nan,144.671,1.270,135.652,5.420,nan,nan,nan,nan,141.511,4.504,100000
1977,10,149.084,3.150,136.847,3.884,142.965,5.000,nan,nan,nan,nan,153.977,1.590,nan,nan,nan,nan,151.918,2.190,nan,nan,145.672,3.970,135.707,3.680,nan,nan,nan,nan,142.277,4.735,100000
1977,11,150.116,2.786,137.337,6.769,143.727,7.320,nan,nan,nan,nan,156.634,1.700,nan,nan,nan,nan,152.561,2.400,nan,nan,146.652,3.240,136.135,7.100,nan,nan,nan,nan,143.063,4.892,100000
1977,12,150.740,2.878,138.073,5.329,144.406,6.056,nan,nan,nan,nan,158.096,1.120,nan,nan,nan,nan,152.714,3.770,nan,nan,147.469,2.250,136.856,5.400,nan,nan,nan,nan,143.872,4.975,100000
1978,1,151.261,3.528,139.259,7.949,145.260,8.696,nan,nan,nan,nan,158.601,2.770,nan,nan,nan,nan,153.058,1.460,nan,nan,148.137,4.680,138.120,8.440,nan,nan,nan,nan,144.682,4.982,100000
1978,2,151.847,4.377,140.924,4.870,146.385,6.548,nan,nan,nan,nan,158.698,5.490,nan,nan,nan,nan,153.803,2.370,nan,nan,148.704,5.260,139.966,4.860,nan,nan,nan,nan,145.489,4.918,100000
1978,3,152.562,4.697,142.508,9.930,147.535,10.984,nan,nan,nan,nan,158.763,2.390,nan,nan,nan,nan,155.035,4.050,nan,nan,149.147,5.510,141.727,10.700,nan,nan,nan,nan,146.228,4.784,100000
1978,4,153.337,3.285,143.433,7.325,148.385,8.028,nan,nan,nan,nan,158.692,3.180,nan,nan,nan,nan,156.376,2.292,nan,nan,149.655,3.930,142.706,7.780,nan,nan,nan,nan,146.894,4.572,100000
1978,5,154.165,4.188,143.909,4.199,149.037,5.930,nan,nan,nan,nan,158.488,2.260,nan,nan,nan,nan,157.416,6.150,nan,nan,150.545,1.970,143.093,4.180,nan,nan,nan,nan,147.798,4.287,100000
1978,6,155.141,4.801,144.172,2.950,149.657,5.635,nan,nan,nan,nan,158.475,1.610,nan,nan,nan,nan,158.352,7.010,nan,nan,151.777,2.550,143.181,2.700,nan,nan,nan,nan,148.894,3.930,100000
1978,7,156.302,4.224,144.487,3.395,150.394,5.419,nan,nan,nan,nan,159.038,2.820,nan,nan,nan,nan,159.533,3.890,nan,nan,153.057,4.720,143.341,3.440,nan,nan,nan,nan,149.945,3.171,100000
1978,8,157.641,4.437,145.304,5.149,151.472,6.797,nan,nan,nan,nan,160.589,1.940,nan,nan,nan,nan,161.039,4.760,nan,nan,154.212,4.570,144.057,5.320,nan,nan,nan,nan,151.244,4.240,100000
1978,9,158.953,3.237,146.584,3.881,152.768,5.054,nan,nan,nan,nan,163.306,3.770,nan,nan,nan,nan,162.482,4.000,nan,nan,155.099,2.270,145.259,4.160,nan,nan,nan,nan,152.899,2.095,100000
1978,10,159.672,2.862,147.858,5.282,153.765,6.007,nan,nan,nan,nan,166.162,2.860,nan,nan,nan,nan,162.876,2.540,nan,nan,155.598,3.100,146.496,5.760,nan,nan,nan,nan,154.347,1.652,100000
1978,11,159.617,1.666,149.188,3.422,154.403,3.806,nan,nan,nan,nan,167.722,1.780,nan,nan,nan,nan,161.751,1.640,nan,nan,156.047,1.660,147.875,3.600,nan,nan,nan,nan,155.447,2.400,100000
1978,12,159.639,3.398,150.667,4.394,155.153,5.555,nan,nan,nan,nan,168.177,9.040,nan,nan,nan,nan,160.522,1.200,nan,nan,156.986,1.960,149.516,4.820,nan,nan,nan,nan,156.152,0.790,100000
1979,1,160.306,3.593,151.862,11.887,156.084,12.418,nan,nan,nan,nan,168.464,3.660,nan,nan,nan,nan,160.494,2.150,nan,nan,158.303,4.420,150.997,4.820,nan,nan,nan,nan,155.980,26.530,100000
1979,2,161.159,3.416,152.576,7.197,156.867,7.967,nan,nan,nan,nan,168.645,1.770,nan,nan,nan,nan,161.317,4.110,nan,nan,159.333,3.060,151.989,4.860,nan,nan,nan,nan,155.373,13.640,100000
1979,3,161.662,5.897,152.835,6.622,157.248,8.867,nan,nan,nan,nan,168.829,8.860,nan,nan,nan,nan,162.225,7.650,nan,nan,159.580,2.360,152.337,7.120,nan,nan,nan,nan,155.204,3.356,100000
1979,4,161.810,2.710,152.725,4.058,157.267,4.880,nan,nan,nan,nan,168.976,1.670,nan,nan,nan,nan,162.942,2.970,nan,nan,159.266,2.680,152.147,4.080,nan,nan,nan,nan,155.476,3.950,100000
1979,5,161.695,1.724,152.636,3.634,157.165,4.022,nan,nan,nan,nan,168.252,1.740,nan,nan,nan,nan,163.180,1.660,nan,nan,159.001,1.770,151.924,3.380,nan,nan,nan,nan,156.026,4.658,100000
1979,6,161.716,3.005,152.834,3.131,157.275,4.340,nan,nan,nan,nan,167.011,2.210,nan,nan,nan,nan,163.114,4.430,nan,nan,159.381,1.170,151.985,2.500,nan,nan,nan,nan,156.877,5.169,100000
1979,7,162.609,2.809,153.325,3.788,157.967,4.716,nan,nan,nan,nan,166.872,1.890,nan,nan,nan,nan,163.550,3.850,nan,nan,160.878,1.800,152.401,3.240,nan,nan,nan,nan,157.729,5.719,100000
1979,8,164.419,3.272,154.169,7.033,159.294,7.757,nan,nan,nan,nan,168.217,1.810,nan,nan,nan,nan,164.745,4.870,nan,nan,163.292,1.353,153.280,7.160,nan,nan,nan,nan,158.403,6.394,100000
1979,9,166.468,3.324,155.231,8.621,160.849,9.239,nan,nan,nan,nan,170.267,5.350,nan,nan,nan,nan,166.387,3.040,nan,nan,165.672,2.920,154.414,8.900,nan,nan,nan,nan,159.127,7.141,100000
1979,10,168.060,2.714,156.238,4.127,162.149,4.939,nan,nan,nan,nan,172.527,1.660,nan,nan,nan,nan,167.867,3.340,nan,nan,167.205,2.310,155.518,2.700,nan,nan,nan,nan,159.670,7.964,100000
1979,11,168.953,2.057,157.294,5.167,163.124,5.561,nan,nan,nan,nan,174.486,1.410,nan,nan,nan,nan,168.858,1.870,nan,nan,167.776,2.310,156.736,3.980,nan,nan,nan,nan,159.954,8.856,100000
1979,12,169.365,2.060,158.374,3.500,163.870,4.061,nan,nan,nan,nan,175.715,1.321,nan,nan,nan,nan,169.542,1.590,nan,nan,167.783,2.490,157.980,3.720,nan,nan,nan,nan,160.251,2.159,100000
1980,1,169.926,1.835,159.201,2.958,164.564,3.481,nan,nan,nan,nan,176.359,1.570,nan,nan,nan,nan,170.493,1.420,nan,nan,168.007,2.160,158.926,3.000,nan,nan,nan,nan,160.511,2.750,100000
1980,2,170.885,2.226,159.808,3.292,165.347,3.974,nan,nan,nan,nan,176.648,2.040,nan,nan,nan,nan,171.971,1.560,nan,nan,168.697,2.680,159.644,3.520,nan,nan,nan,nan,160.589,1.855,100000
1980,3,171.870,2.167,160.381,3.943,166.126,4.500,nan,nan,nan,nan,176.578,1.850,nan,nan,nan,nan,173.754,0.640,nan,nan,169.273,2.910,160.268,4.260,nan,nan,nan,nan,160.918,1.779,100000
1980,4,172.558,1.934,160.856,5.128,166.707,5.481,nan,nan,nan,nan,176.304,1.120,nan,nan,nan,nan,175.063,2.100,nan,nan,169.674,1.940,160.677,5.040,nan,nan,nan,nan,161.708,5.530,100000
1980,5,172.878,2.477,161.195,4.688,167.037,5.302,nan,nan,nan,nan,176.258,2.160,nan,nan,nan,nan,175.193,3.600,nan,nan,170.231,0.960,160.908,5.100,nan,nan,nan,nan,162.562,1.654,100000
1980,6,172.993,1.856,161.690,2.819,167.342,3.376,nan,nan,nan,nan,176.586,1.700,nan,nan,nan,nan,174.701,2.210,nan,nan,170.792,1.550,161.315,3.000,nan,nan,nan,nan,163.476,1.715,100000
1980,7,173.424,3.950,162.528,1.556,167.976,4.245,nan,nan,nan,nan,177.086,1.840,nan,nan,nan,nan,174.647,4.680,nan,nan,171.600,3.640,162.067,1.440,nan,nan,nan,nan,164.727,2.021,100000
1980,8,174.449,2.817,163.366,3.031,168.908,4.138,nan,nan,nan,nan,177.879,4.800,nan,nan,nan,nan,175.259,1.577,nan,nan,173.014,2.990,162.792,3.140,nan,nan,nan,nan,166.104,2.448,100000
1980,9,175.514,6.198,163.896,2.351,169.705,6.629,nan,nan,nan,nan,179.134,1.357,nan,nan,nan,nan,175.972,9.170,nan,nan,174.322,3.100,163.197,2.360,nan,nan,nan,nan,167.228,2.308,100000
1980,10,176.039,3.786,164.394,6.500,170.216,7.522,nan,nan,nan,nan,180.518,4.180,nan,nan,nan,nan,176.320,3.030,nan,nan,174.794,4.220,163.647,7.100,nan,nan,nan,nan,167.954,1.840,100000
1980,11,176.196,4.420,165.062,2.981,170.629,5.331,nan,nan,nan,nan,181.820,9.800,nan,nan,nan,nan,176.352,1.920,nan,nan,174.795,3.880,164.435,3.140,nan,nan,nan,nan,168.051,2.062,100000
1980,12,176.310,3.737,165.787,4.711,171.048,6.013,nan,nan,nan,nan,183.012,1.930,nan,nan,nan,nan,176.459,3.290,nan,nan,174.669,4.340,165.440,4.580,nan,nan,nan,nan,167.437,5.290,100000
1981,1,176.523,1.412,166.606,10.001,171.565,10.100,nan,nan,nan,nan,183.619,2.740,nan,nan,nan,nan,176.859,1.340,nan,nan,174.642,0.950,166.549,10.920,nan,nan,nan,nan,166.876,2.894,100000
1981,2,177.093,1.736,167.492,3.632,172.292,4.025,nan,nan,nan,nan,183.672,3.620,nan,nan,nan,nan,177.546,1.850,nan,nan,175.234,0.630,167.580,3.220,nan,nan,nan,nan,167.073,5.160,100000
1981,3,178.086,2.578,168.111,4.870,173.098,5.511,nan,nan,nan,nan,183.619,4.060,nan,nan,nan,nan,178.497,2.560,nan,nan,176.498,2.120,168.171,5.220,nan,nan,nan,nan,167.824,2.630,100000
1981,4,179.051,2.286,168.526,3.992,173.789,4.600,nan,nan,nan,nan,183.550,3.020,nan,nan,nan,nan,179.424,1.800,nan,nan,177.728,2.440,168.497,4.260,nan,nan,nan,nan,168.664,2.319,100000
1981,5,179.748,1.583,169.204,4.457,174.476,4.730,nan,nan,nan,nan,183.885,0.770,nan,nan,nan,nan,180.094,1.160,nan,nan,178.529,1.970,169.163,4.800,nan,nan,nan,nan,169.401,2.181,100000
1981,6,180.486,3.117,170.207,2.903,175.347,4.259,nan,nan,nan,nan,184.957,2.620,nan,nan,nan,nan,180.750,3.450,nan,nan,179.258,2.930,170.236,3.020,nan,nan,nan,nan,170.069,2.263,100000
1981,7,181.487,1.378,171.253,6.606,176.370,6.748,nan,nan,nan,nan,186.158,1.430,nan,nan,nan,nan,181.633,1.360,nan,nan,180.310,1.380,171.398,7.200,nan,nan,nan,nan,170.562,2.139,100000
1981,8,182.521,3.606,172.206,3.415,177.364,4.966,nan,nan,nan,nan,187.123,9.050,nan,nan,nan,nan,182.539,1.910,nan,nan,181.463,2.230,172.519,3.640,nan,nan,nan,nan,170.717,2.026,100000
1981,9,183.341,3.056,173.056,5.643,178.199,6.417,nan,nan,nan,nan,188.182,2.060,nan,nan,nan,nan,183.368,1.120,nan,nan,182.222,4.130,173.505,6.140,nan,nan,nan,nan,170.915,1.983,100000
1981,10,183.846,1.996,173.903,5.620,178.874,5.963,nan,nan,nan,nan,189.183,2.240,nan,nan,nan,nan,184.036,1.590,nan,nan,182.481,2.220,174.352,6.120,nan,nan,nan,nan,171.764,1.895,100000
1981,11,184.058,1.883,174.868,3.384,179.463,3.873,nan,nan,nan,nan,190.251,2.560,nan,nan,nan,nan,184.297,1.260,nan,nan,182.461,2.110,175.249,3.660,nan,nan,nan,nan,173.050,1.480,100000
1981,12,184.183,2.036,175.885,5.448,180.034,5.816,nan,nan,nan,nan,191.699,3.530,nan,nan,nan,nan,184.291,2.210,nan,nan,182.391,1.288,176.240,5.860,nan,nan,nan,nan,174.196,2.740,100000
1982,1,184.566,2.712,176.715,2.808,180.641,3.904,nan,nan,nan,nan,192.943,1.800,nan,nan,nan,nan,184.738,2.410,nan,nan,182.526,3.090,177.072,2.980,nan,nan,nan,nan,175.015,1.768,100000
1982,2,185.307,3.984,177.250,7.997,181.278,8.935,nan,nan,nan,nan,193.352,2.380,nan,nan,nan,nan,185.787,4.320,nan,nan,183.093,3.990,177.670,8.760,nan,nan,nan,nan,175.248,1.750,100000
1982,3,186.177,3.643,177.567,6.099,181.872,7.104,nan,nan,nan,nan,193.126,2.340,nan,nan,nan,nan,186.982,5.420,nan,nan,183.947,1.400,178.081,6.660,nan,nan,nan,nan,175.116,1.748,100000
1982,4,186.893,2.362,177.891,2.423,182.392,3.384,nan,nan,nan,nan,192.512,2.930,nan,nan,nan,nan,188.123,2.270,nan,nan,184.621,2.290,178.414,2.540,nan,nan,nan,nan,175.399,1.763,100000
1982,5,187.351,2.678,178.428,3.926,182.889,4.753,nan,nan,nan,nan,191.602,0.740,nan,nan,nan,nan,189.070,4.080,nan,nan,184.991,0.990,178.905,4.240,nan,nan,nan,nan,176.155,1.794,100000
1982,6,187.675,3.446,179.110,7.205,183.392,7.987,nan,nan,nan,nan,191.039,2.000,nan,nan,nan,nan,189.551,3.690,nan,nan,185.387,3.500,179.573,7.880,nan,nan,nan,nan,176.900,1.839,100000
1982,7,188.131,2.339,179.820,2.016,183.976,3.088,nan,nan,nan,nan,191.358,2.450,nan,nan,nan,nan,189.724,1.360,nan,nan,186.106,2.880,180.296,2.040,nan,nan,nan,nan,177.551,1.898,100000
1982,8,188.904,1.879,180.486,2.819,184.695,3.388,nan,nan,nan,nan,192.488,1.230,nan,nan,nan,nan,190.104,1.390,nan,nan,187.117,2.300,180.944,2.980,nan,nan,nan,nan,178.301,1.872,100000
1982,9,189.931,1.962,181.086,2.172,185.509,2.927,nan,nan,nan,nan,194.200,1.440,nan,nan,nan,nan,190.876,2.570,nan,nan,188.196,1.420,181.505,2.220,nan,nan,nan,nan,179.090,1.928,100000
1982,10,190.958,2.254,181.657,3.979,186.308,4.573,nan,nan,nan,nan,196.331,2.160,nan,nan,nan,nan,191.899,2.060,nan,nan,188.975,2.420,182.027,4.280,nan,nan,nan,nan,179.893,1.992,100000
1982,11,191.768,2.944,182.297,4.020,187.032,4.983,nan,nan,nan,nan,198.331,2.520,nan,nan,nan,nan,192.922,3.170,nan,nan,189.342,2.840,182.635,4.320,nan,nan,nan,nan,180.685,2.063,100000
1982,12,192.465,3.977,183.115,3.585,187.790,5.355,nan,nan,nan,nan,199.654,7.950,nan,nan,nan,nan,193.801,4.040,nan,nan,189.750,2.160,183.462,3.820,nan,nan,nan,nan,181.465,2.139,100000
1983,1,193.233,1.717,184.119,4.106,188.676,4.450,nan,nan,nan,nan,200.233,1.800,nan,nan,nan,nan,194.645,1.910,nan,nan,190.498,1.520,184.518,4.400,nan,nan,nan,nan,182.216,2.221,100000
1983,2,194.143,3.318,185.138,4.308,189.641,5.438,nan,nan,nan,nan,200.166,1.800,nan,nan,nan,nan,195.758,4.150,nan,nan,191.467,2.780,185.602,4.620,nan,nan,nan,nan,182.926,2.304,100000
1983,3,195.321,4.180,185.934,4.069,190.628,5.834,nan,nan,nan,nan,199.928,1.720,nan,nan,nan,nan,197.236,5.510,nan,nan,192.722,3.210,186.415,4.340,nan,nan,nan,nan,183.642,2.390,100000
1983,4,196.692,1.371,186.562,4.237,191.627,4.454,nan,nan,nan,nan,200.240,1.490,nan,nan,nan,nan,198.546,1.270,nan,nan,194.381,1.420,187.013,4.520,nan,nan,nan,nan,184.409,2.483,100000
1983,5,197.808,2.529,187.006,2.432,192.407,3.509,nan,nan,nan,nan,201.014,1.321,nan,nan,nan,nan,199.027,3.690,nan,nan,196.090,1.260,187.394,2.400,nan,nan,nan,nan,185.157,2.579,100000
1983,6,198.485,4.429,187.233,2.011,192.859,4.864,nan,nan,nan,nan,201.604,4.080,nan,nan,nan,nan,198.838,2.760,nan,nan,197.491,5.480,187.537,1.840,nan,nan,nan,nan,185.785,2.678,100000
1983,7,199.022,2.333,187.508,3.527,193.265,4.228,nan,nan,nan,nan,202.070,3.860,nan,nan,nan,nan,198.789,2.080,nan,nan,198.521,2.050,187.755,3.640,nan,nan,nan,nan,186.329,2.927,100000
1983,8,199.546,3.140,187.994,2.719,193.770,4.154,nan,nan,nan,nan,202.806,1.500,nan,nan,nan,nan,199.342,4.210,nan,nan,198.973,2.280,188.232,2.560,nan,nan,nan,nan,186.862,3.377,100000
1983,9,200.060,3.289,188.651,7.457,194.356,8.150,nan,nan,nan,nan,203.750,1.160,nan,nan,nan,nan,200.531,4.000,nan,nan,198.841,2.960,188.921,8.060,nan,nan,nan,nan,187.365,3.321,100000
1983,10,200.654,2.752,189.749,2.929,195.201,4.019,nan,nan,nan,nan,204.922,1.380,nan,nan,nan,nan,201.939,3.340,nan,nan,198.642,2.440,190.144,2.860,nan,nan,nan,nan,187.867,3.236,100000
1983,11,201.273,3.307,191.384,5.181,196.328,6.147,nan,nan,nan,nan,206.410,3.490,nan,nan,nan,nan,202.883,1.690,nan,nan,198.801,4.150,191.993,5.500,nan,nan,nan,nan,188.482,3.257,100000
1983,12,201.832,4.290,192.981,4.561,197.406,6.262,nan,nan,nan,nan,207.835,1.450,nan,nan,nan,nan,203.250,1.660,nan,nan,199.320,5.900,193.764,4.940,nan,nan,nan,nan,189.247,1.910,100000
1984,1,202.426,3.335,194.146,4.433,198.286,5.548,nan,nan,nan,nan,208.653,2.760,nan,nan,nan,nan,203.544,3.260,nan,nan,200.105,3.510,194.990,4.740,nan,nan,nan,nan,190.122,2.501,100000
1984,2,203.079,3.029,194.813,3.948,198.946,4.976,nan,nan,nan,nan,208.851,2.640,nan,nan,nan,nan,203.997,2.520,nan,nan,201.025,3.460,195.592,4.240,nan,nan,nan,nan,191.101,2.050,100000
1984,3,203.630,2.260,194.880,6.221,199.255,6.619,nan,nan,nan,nan,208.648,2.170,nan,nan,nan,nan,204.611,3.080,nan,nan,201.695,1.280,195.463,6.760,nan,nan,nan,nan,192.104,2.314,100000
1984,4,203.991,3.610,194.544,5.713,199.268,6.758,nan,nan,nan,nan,208.259,2.980,nan,nan,nan,nan,205.300,2.790,nan,nan,201.961,4.270,194.861,6.200,nan,nan,nan,nan,193.038,2.234,100000
1984,5,204.145,3.294,194.360,7.275,199.253,7.986,nan,nan,nan,nan,208.033,3.430,nan,nan,nan,nan,205.499,4.120,nan,nan,202.164,2.380,194.451,7.940,nan,nan,nan,nan,193.927,2.165,100000
1984,6,204.257,2.294,194.731,3.073,199.494,3.835,nan,nan,nan,nan,208.262,2.380,nan,nan,nan,nan,205.167,2.170,nan,nan,202.609,2.370,194.703,3.240,nan,nan,nan,nan,194.865,2.106,100000
1984,7,204.767,2.786,195.652,1.460,200.210,3.146,nan,nan,nan,nan,208.859,1.980,nan,nan,nan,nan,205.241,3.830,nan,nan,203.454,1.740,195.640,1.300,nan,nan,nan,nan,195.710,2.060,100000
1984,8,205.998,2.240,196.685,4.658,201.342,5.169,nan,nan,nan,nan,209.834,2.030,nan,nan,nan,nan,206.259,2.410,nan,nan,204.916,2.140,196.746,5.040,nan,nan,nan,nan,196.392,2.016,100000
1984,9,207.924,1.946,197.604,5.427,202.764,5.765,nan,nan,nan,nan,211.311,3.260,nan,nan,nan,nan,208.102,0.920,nan,nan,207.012,2.150,197.655,5.900,nan,nan,nan,nan,197.362,1.983,100000
1984,10,210.058,3.309,198.875,6.849,204.466,7.607,nan,nan,nan,nan,213.212,2.150,nan,nan,nan,nan,210.277,3.750,nan,nan,209.164,3.140,198.869,7.480,nan,nan,nan,nan,198.902,1.960,100000
1984,11,211.693,2.988,200.796,6.068,206.245,6.764,nan,nan,nan,nan,215.370,2.840,nan,nan,nan,nan,211.743,4.060,nan,nan,210.819,1.730,200.845,6.580,nan,nan,nan,nan,200.566,2.440,100000
1984,12,212.510,3.643,203.157,5.947,207.833,6.974,nan,nan,nan,nan,217.582,2.870,nan,nan,nan,nan,211.922,2.420,nan,nan,211.837,4.520,203.430,6.040,nan,nan,nan,nan,201.856,5.480,100000
1985,1,212.984,4.313,205.499,8.476,209.241,9.510,nan,nan,nan,nan,219.518,4.510,nan,nan,nan,nan,211.825,4.820,nan,nan,212.443,3.800,206.092,9.280,nan,nan,nan,nan,202.672,1.944,100000
1985,2,213.720,4.246,207.086,13.153,210.403,13.822,nan,nan,nan,nan,220.983,2.900,nan,nan,nan,nan,212.457,6.000,nan,nan,213.098,2.370,207.933,14.440,nan,nan,nan,nan,203.050,1.955,100000
1985,3,214.788,3.121,207.383,3.713,211.086,4.850,nan,nan,nan,nan,221.696,2.150,nan,nan,nan,nan,213.730,2.340,nan,nan,214.081,3.790,208.211,3.980,nan,nan,nan,nan,203.441,1.997,100000
1985,4,215.721,2.157,206.995,3.491,211.358,4.104,nan,nan,nan,nan,221.273,1.540,nan,nan,nan,nan,215.005,3.000,nan,nan,215.043,1.280,207.545,3.760,nan,nan,nan,nan,204.375,1.706,100000
1985,5,216.016,3.706,206.772,3.508,211.394,5.103,nan,nan,nan,nan,220.173,3.170,nan,nan,nan,nan,215.660,2.370,nan,nan,215.362,4.600,207.012,3.780,nan,nan,nan,nan,205.628,1.693,100000
1985,6,215.916,3.537,206.966,2.292,211.441,4.214,nan,nan,nan,nan,219.426,2.520,nan,nan,nan,nan,215.846,2.290,nan,nan,215.176,4.450,207.011,2.400,nan,nan,nan,nan,206.751,1.686,100000
1985,7,216.268,2.969,207.540,3.721,211.904,4.760,nan,nan,nan,nan,219.717,2.890,nan,nan,nan,nan,216.671,2.130,nan,nan,215.159,3.520,207.521,4.020,nan,nan,nan,nan,207.632,1.682,100000
1985,8,217.618,3.185,208.371,3.508,212.995,4.738,nan,nan,nan,nan,221.312,3.030,nan,nan,nan,nan,218.804,2.900,nan,nan,215.817,3.430,208.364,3.780,nan,nan,nan,nan,208.403,1.687,100000
1985,9,219.790,4.419,209.366,2.127,214.578,4.904,nan,nan,nan,nan,223.891,2.020,nan,nan,nan,nan,221.579,6.440,nan,nan,217.407,2.280,209.370,2.210,nan,nan,nan,nan,209.348,1.677,100000
1985,10,221.910,2.896,210.571,1.131,216.241,3.109,nan,nan,nan,nan,226.486,1.700,nan,nan,nan,nan,223.651,3.490,nan,nan,219.458,2.560,210.549,0.980,nan,nan,nan,nan,210.677,1.673,100000
1985,11,222.946,3.436,211.586,4.085,217.266,5.338,nan,nan,nan,nan,228.371,2.420,nan,nan,nan,nan,224.111,4.050,nan,nan,220.769,3.070,211.479,4.340,nan,nan,nan,nan,212.097,2.540,100000
1985,12,222.839,3.139,212.074,4.491,217.457,5.479,nan,nan,nan,nan,229.497,1.630,nan,nan,nan,nan,223.263,2.770,nan,nan,220.985,3.640,211.828,4.120,nan,nan,nan,nan,213.246,5.950,100000
1986,1,222.609,1.775,212.517,8.994,217.563,9.168,nan,nan,nan,nan,230.092,2.340,nan,nan,nan,nan,222.340,0.730,nan,nan,221.131,2.180,212.204,9.860,nan,nan,nan,nan,214.006,1.758,100000
1986,2,223.046,5.704,213.343,4.159,218.194,7.059,nan,nan,nan,nan,230.545,2.000,nan,nan,nan,nan,222.350,7.200,nan,nan,221.911,4.830,213.125,4.500,nan,nan,nan,nan,214.378,1.798,100000
1986,3,224.289,4.765,214.543,5.131,219.416,7.002,nan,nan,nan,nan,230.944,6.090,nan,nan,nan,nan,223.495,6.620,nan,nan,223.425,1.515,214.510,5.580,nan,nan,nan,nan,214.701,1.843,100000
1986,4,225.931,2.063,216.216,15.203,221.073,15.343,nan,nan,nan,nan,231.150,1.361,nan,nan,nan,nan,225.279,2.140,nan,nan,225.277,2.130,216.388,16.700,nan,nan,nan,nan,215.392,1.905,100000
1986,5,227.140,3.470,217.861,2.259,222.501,4.140,nan,nan,nan,nan,231.166,1.760,nan,nan,nan,nan,226.917,4.820,nan,nan,226.409,2.230,218.176,2.356,nan,nan,nan,nan,216.361,1.724,100000
1986,6,227.510,5.105,218.766,2.577,223.138,5.719,nan,nan,nan,nan,231.162,1.210,nan,nan,nan,nan,227.753,3.070,nan,nan,226.484,6.720,219.065,2.720,nan,nan,nan,nan,217.342,1.739,100000
1986,7,227.740,2.212,219.258,3.850,223.499,4.441,nan,nan,nan,nan,231.519,1.590,nan,nan,nan,nan,228.003,2.550,nan,nan,226.669,2.030,219.459,4.160,nan,nan,nan,nan,218.299,1.735,100000
1986,8,228.688,2.929,219.870,2.332,224.279,3.744,nan,nan,nan,nan,232.694,4.970,nan,nan,nan,nan,228.667,0.950,nan,nan,227.797,3.340,219.993,2.441,nan,nan,nan,nan,219.283,1.725,100000
1986,9,230.388,2.354,220.428,5.740,225.408,6.203,nan,nan,nan,nan,234.671,3.920,nan,nan,nan,nan,230.284,3.100,nan,nan,229.501,0.070,220.466,6.260,nan,nan,nan,nan,220.249,1.787,100000
1986,10,232.167,2.306,220.872,5.468,226.520,5.934,nan,nan,nan,nan,236.909,4.470,nan,nan,nan,nan,232.080,2.450,nan,nan,231.163,1.200,220.818,5.960,nan,nan,nan,nan,221.131,1.755,100000
1986,11,233.362,4.499,221.576,6.837,227.469,8.185,nan,nan,nan,nan,238.961,1.630,nan,nan,nan,nan,233.323,5.410,nan,nan,232.125,4.110,221.512,7.460,nan,nan,nan,nan,221.879,2.080,100000
1986,12,233.830,2.039,222.814,3.156,228.322,3.758,nan,nan,nan,nan,240.300,2.680,nan,nan,nan,nan,233.923,2.020,nan,nan,232.289,1.880,222.864,3.380,nan,nan,nan,nan,222.573,1.729,100000
